dataset,noise,trial,algorithm,mu,lam_step,accuracy,frobenius,gt_frobenius
multimanga,20,0,fugal,1.0,0.4,0.643426,4364.0,3204.0
multimanga,20,0,fugal,1.0,0.6,0.620518,4376.0,3204.0
multimanga,20,0,fugal_init,0.3,0.2,0.517928,6016.0,3204.0
multimanga,20,0,fugal_init,0.3,0.4,0.506972,6052.0,3204.0
multimanga,20,0,fugal_init,0.3,0.6,0.513944,6092.0,3204.0
multimanga,20,0,fugal_init,0.5,0.2,0.590637,4996.0,3204.0
multimanga,20,0,fugal_init,0.5,0.4,0.584661,5000.0,3204.0
multimanga,20,0,fugal_init,0.5,0.6,0.582669,5008.0,3204.0
multimanga,20,0,fugal_init,1.0,0.2,0.609562,4580.0,3204.0
multimanga,20,0,fugal_init,1.0,0.4,0.604582,4552.0,3204.0
multimanga,20,0,fugal_init,1.0,0.6,0.603586,4548.0,3204.0
multimanga,20,0,qap_init,,,0.582669,5704,3204
multimanga,20,1,fugal,0.3,0.2,0.589641,5072.0,3288.0
multimanga,20,1,fugal,0.3,0.4,0.587649,5072.0,3288.0
multimanga,20,1,fugal,0.3,0.6,0.598606,5100.0,3288.0
multimanga,20,1,fugal,0.5,0.2,0.640438,4628.0,3288.0
multimanga,20,1,fugal,0.5,0.4,0.64243,4652.0,3288.0
multimanga,20,1,fugal,0.5,0.6,0.631474,4676.0,3288.0
multimanga,20,1,fugal,1.0,0.2,0.65239,4184.0,3288.0
multimanga,20,1,fugal,1.0,0.4,0.636454,4184.0,3288.0
multimanga,20,1,fugal,1.0,0.6,0.63247,4268.0,3288.0
multimanga,20,1,fugal_init,0.3,0.2,0.481076,6664.0,3288.0
multimanga,20,1,fugal_init,0.3,0.4,0.477092,6700.0,3288.0
multimanga,20,1,fugal_init,0.3,0.6,0.481076,6712.0,3288.0
multimanga,20,1,fugal_init,0.5,0.2,0.542829,5900.0,3288.0
multimanga,20,1,fugal_init,0.5,0.4,0.548805,5900.0,3288.0
multimanga,20,1,fugal_init,0.5,0.6,0.540837,5968.0,3288.0
multimanga,20,1,fugal_init,1.0,0.2,0.576693,4872.0,3288.0
multimanga,20,1,fugal_init,1.0,0.4,0.569721,4876.0,3288.0
multimanga,20,1,fugal_init,1.0,0.6,0.579681,4872.0,3288.0
multimanga,20,1,qap_init,,,0.547809,5980,3288
multimanga,20,2,fugal,0.3,0.2,0.537849,5298.0,3358.0
multimanga,20,2,fugal,0.3,0.4,0.523904,5290.0,3358.0
multimanga,20,2,fugal,0.3,0.6,0.523904,5338.0,3358.0
multimanga,20,2,fugal,0.5,0.2,0.534861,5262.0,3358.0
multimanga,20,2,fugal,0.5,0.4,0.544821,5258.0,3358.0
multimanga,20,2,fugal,0.5,0.6,0.526892,5262.0,3358.0
multimanga,20,2,fugal,1.0,0.2,0.583665,4786.0,3358.0
multimanga,20,2,fugal,1.0,0.4,0.576693,4818.0,3358.0
multimanga,20,2,fugal,1.0,0.6,0.584661,4858.0,3358.0
multimanga,20,2,fugal_init,0.3,0.2,0.493028,5982.0,3358.0
multimanga,20,2,fugal_init,0.3,0.4,0.500996,5994.0,3358.0
multimanga,20,2,fugal_init,0.3,0.6,0.498008,5978.0,3358.0
multimanga,20,2,fugal_init,0.5,0.2,0.543825,5358.0,3358.0
multimanga,20,2,fugal_init,0.5,0.4,0.532869,5430.0,3358.0
multimanga,20,2,fugal_init,0.5,0.6,0.539841,5446.0,3358.0
multimanga,20,2,fugal_init,1.0,0.2,0.569721,5038.0,3358.0
multimanga,20,2,fugal_init,1.0,0.4,0.561753,5110.0,3358.0
multimanga,20,2,fugal_init,1.0,0.6,0.558765,5138.0,3358.0
multimanga,20,2,qap_init,,,0.571713,5182,3358
multimanga,5,0,fugal,0.3,0.2,0.792829,1098.0,842.0
multimanga,5,0,fugal,0.3,0.4,0.804781,1098.0,842.0
multimanga,5,0,fugal,0.3,0.6,0.796813,1142.0,842.0
multimanga,5,0,fugal,0.5,0.2,0.816733,1018.0,842.0
multimanga,5,0,fugal,0.5,0.4,0.835657,1014.0,842.0
multimanga,5,0,fugal,0.5,0.6,0.833665,1014.0,842.0
multimanga,5,0,fugal,1.0,0.2,0.820717,934.0,842.0
multimanga,5,0,fugal,1.0,0.4,0.834661,934.0,842.0
multimanga,5,0,fugal,1.0,0.6,0.824701,934.0,842.0
multimanga,5,0,fugal_init,0.3,0.2,0.796813,1098.0,842.0
multimanga,5,0,fugal_init,0.3,0.4,0.800797,1098.0,842.0
multimanga,5,0,fugal_init,0.3,0.6,0.806773,1142.0,842.0
multimanga,5,0,fugal_init,0.5,0.2,0.818725,1018.0,842.0
multimanga,5,0,fugal_init,0.5,0.4,0.824701,1014.0,842.0
multimanga,5,0,fugal_init,0.5,0.6,0.833665,1014.0,842.0
multimanga,5,0,fugal_init,1.0,0.2,0.820717,934.0,842.0
multimanga,5,0,fugal_init,1.0,0.4,0.813745,934.0,842.0
multimanga,5,0,fugal_init,1.0,0.6,0.829681,934.0,842.0
multimanga,5,0,qap_init,,,0.826693,850,842
multimanga,5,1,fugal,0.3,0.2,0.77988,1254.0,782.0
multimanga,5,1,fugal,0.3,0.4,0.7749,1250.0,782.0
multimanga,5,1,fugal,0.3,0.6,0.771912,1254.0,782.0
multimanga,5,1,fugal,0.5,0.2,0.797809,1050.0,782.0
multimanga,5,1,fugal,0.5,0.4,0.794821,1058.0,782.0
multimanga,5,1,fugal,0.5,0.6,0.789841,1058.0,782.0
multimanga,5,1,fugal,1.0,0.2,0.801793,898.0,782.0
multimanga,5,1,fugal,1.0,0.4,0.812749,910.0,782.0
multimanga,5,1,fugal,1.0,0.6,0.813745,914.0,782.0
multimanga,5,1,fugal_init,0.3,0.2,0.787849,1254.0,782.0
multimanga,5,1,fugal_init,0.3,0.4,0.784861,1254.0,782.0
multimanga,5,1,fugal_init,0.3,0.6,0.801793,1250.0,782.0
multimanga,5,1,fugal_init,0.5,0.2,0.790837,1050.0,782.0
multimanga,5,1,fugal_init,0.5,0.4,0.792829,1058.0,782.0
multimanga,5,1,fugal_init,0.5,0.6,0.797809,1058.0,782.0
multimanga,5,1,fugal_init,1.0,0.2,0.803785,898.0,782.0
multimanga,5,1,fugal_init,1.0,0.4,0.815737,914.0,782.0
multimanga,5,1,fugal_init,1.0,0.6,0.807769,914.0,782.0
multimanga,5,1,qap_init,,,0.828685,810,782
multimanga,5,2,fugal,0.3,0.2,0.808765,942.0,890.0
multimanga,5,2,fugal,0.3,0.4,0.797809,942.0,890.0
multimanga,5,2,fugal,0.3,0.6,0.823705,942.0,890.0
multimanga,5,2,fugal,0.5,0.2,0.800797,934.0,890.0
multimanga,5,2,fugal,0.5,0.4,0.806773,934.0,890.0
multimanga,5,2,fugal,0.5,0.6,0.803785,934.0,890.0
multimanga,5,2,fugal,1.0,0.2,0.823705,898.0,890.0
multimanga,5,2,fugal,1.0,0.4,0.803785,906.0,890.0
multimanga,5,2,fugal,1.0,0.6,0.817729,906.0,890.0
multimanga,5,2,fugal_init,0.3,0.2,0.812749,942.0,890.0
multimanga,5,2,fugal_init,0.3,0.4,0.808765,942.0,890.0
multimanga,5,2,fugal_init,0.3,0.6,0.806773,942.0,890.0
multimanga,5,2,fugal_init,0.5,0.2,0.811753,934.0,890.0
multimanga,5,2,fugal_init,0.5,0.4,0.794821,934.0,890.0
multimanga,5,2,fugal_init,0.5,0.6,0.805777,934.0,890.0
multimanga,5,2,fugal_init,1.0,0.2,0.829681,898.0,890.0
multimanga,5,2,fugal_init,1.0,0.4,0.814741,906.0,890.0
multimanga,5,2,fugal_init,1.0,0.6,0.819721,906.0,890.0
multimanga,5,2,qap_init,,,0.806773,926,890
netscience,0,0,fugal,0.3,0.4,0.675462,16.0,0.0
netscience,0,0,fugal,0.5,0.4,0.646438,16.0,0.0
netscience,0,0,qap_init,,,0.693931,0,0
netscience,0,1,fugal,0.3,0.4,0.691293,24.0,0.0
netscience,0,1,fugal,0.5,0.4,0.693931,24.0,0.0
netscience,0,1,qap_init,,,0.707124,0,0
netscience,0,2,fugal,0.3,0.4,0.691293,40.0,0.0
netscience,0,2,fugal,0.5,0.4,0.688654,40.0,0.0
netscience,0,2,qap_init,,,0.720317,0,0
netscience,10,0,fugal,0.3,0.4,0.633245,204.0,188.0
netscience,10,0,fugal,0.5,0.4,0.609499,220.0,188.0
netscience,10,0,fugal_init,0.3,0.4,0.662269,188.0,188.0
netscience,10,0,fugal_init,0.5,0.4,0.672823,192.0,188.0
netscience,10,0,qap_init,,,0.69657,212,188
netscience,10,1,fugal,0.3,0.4,0.699208,190.0,174.0
netscience,10,1,fugal,0.5,0.4,0.701847,214.0,174.0
netscience,10,1,fugal_init,0.3,0.4,0.672823,206.0,174.0
netscience,10,1,fugal_init,0.5,0.4,0.699208,190.0,174.0
netscience,10,1,qap_init,,,0.656992,198,174
netscience,10,2,fugal,0.3,0.4,0.664908,222.0,186.0
netscience,10,2,fugal,0.5,0.4,0.6781,226.0,186.0
netscience,10,2,fugal_init,0.3,0.4,0.649077,190.0,186.0
netscience,10,2,fugal_init,0.5,0.4,0.651715,194.0,186.0
netscience,10,2,qap_init,,,0.654354,194,186
netscience,15,0,fugal,0.3,0.4,0.591029,284.0,276.0
netscience,15,0,fugal,0.5,0.4,0.588391,332.0,276.0
netscience,15,0,fugal_init,0.3,0.4,0.532982,408.0,276.0
netscience,15,0,fugal_init,0.5,0.4,0.583113,316.0,276.0
netscience,15,0,qap_init,,,0.577836,408,276
netscience,15,1,fugal,0.3,0.4,0.691293,320.0,268.0
netscience,15,1,fugal,0.5,0.4,0.728232,312.0,268.0
netscience,15,1,fugal_init,0.3,0.4,0.691293,288.0,268.0
netscience,15,1,fugal_init,0.5,0.4,0.688654,284.0,268.0
netscience,15,1,qap_init,,,0.688654,280,268
netscience,15,2,fugal,0.3,0.4,0.617414,338.0,278.0
netscience,15,2,fugal,0.5,0.4,0.612137,346.0,278.0
netscience,15,2,fugal_init,0.3,0.4,0.627968,310.0,278.0
netscience,15,2,fugal_init,0.5,0.4,0.635884,318.0,278.0
netscience,15,2,qap_init,,,0.659631,298,278
netscience,20,0,fugal,0.3,0.4,0.511873,528.0,352.0
netscience,20,0,fugal,0.5,0.4,0.530343,508.0,352.0
netscience,20,0,fugal_init,0.3,0.4,0.474934,528.0,352.0
netscience,20,0,fugal_init,0.5,0.4,0.514512,464.0,352.0
netscience,20,0,qap_init,,,0.525066,592,352
netscience,20,0,qap_init,,,0.530343,616,352
netscience,20,1,fugal,0.3,0.4,0.664908,390.0,354.0
netscience,20,1,fugal,0.5,0.4,0.659631,394.0,354.0
netscience,20,1,fugal_init,0.3,0.4,0.693931,390.0,354.0
netscience,20,1,fugal_init,0.5,0.4,0.688654,394.0,354.0
netscience,20,1,qap_init,,,0.575198,538,354
netscience,20,1,qap_init,,,0.577836,530,354
netscience,20,2,fugal,0.3,0.4,0.577836,440.0,360.0
netscience,20,2,fugal,0.5,0.4,0.609499,444.0,360.0
netscience,20,2,fugal_init,0.3,0.4,0.562005,404.0,360.0
netscience,20,2,fugal_init,0.5,0.4,0.577836,416.0,360.0
netscience,20,2,qap_init,,,0.543536,420,360
netscience,5,0,fugal,0.3,0.4,0.638522,98.0,82.0
netscience,5,0,fugal,0.5,0.4,0.649077,82.0,82.0
netscience,5,0,qap_init,,,0.686016,90,82
netscience,5,1,fugal,0.3,0.4,0.691293,118.0,94.0
netscience,5,1,fugal,0.5,0.4,0.688654,134.0,94.0
netscience,5,1,qap_init,,,0.659631,98,94
netscience,5,2,fugal,0.3,0.4,0.6781,124.0,84.0
netscience,5,2,fugal,0.5,0.4,0.656992,124.0,84.0
netscience,5,2,qap_init,,,0.728232,88,84
voles,0,0,fugal,0.3,0.2,0.963534,0.0,0.0
voles,0,0,fugal,0.3,0.6,0.963534,0.0,0.0
voles,0,0,fugal,0.3,0.8,0.960729,0.0,0.0
voles,0,0,fugal,0.5,0.2,0.955119,0.0,0.0
voles,0,0,fugal,0.5,0.6,0.957924,0.0,0.0
voles,0,0,fugal,0.5,0.8,0.955119,0.0,0.0
voles,0,0,qap_init,,,0.941094,0,0
voles,0,1,fugal,0.3,0.2,0.934081,0.0,0.0
voles,0,1,fugal,0.3,0.6,0.942496,0.0,0.0
voles,0,1,fugal,0.3,0.8,0.945302,0.0,0.0
voles,0,1,fugal,0.5,0.2,0.945302,0.0,0.0
voles,0,1,fugal,0.5,0.6,0.942496,0.0,0.0
voles,0,1,fugal,0.5,0.8,0.950912,0.0,0.0
voles,0,1,qap_init,,,0.955119,0,0
voles,0,2,fugal,0.3,0.2,0.943899,0.0,0.0
voles,0,2,fugal,0.3,0.6,0.943899,0.0,0.0
voles,0,2,fugal,0.3,0.8,0.941094,0.0,0.0
voles,0,2,fugal,0.5,0.2,0.949509,0.0,0.0
voles,0,2,fugal,0.5,0.6,0.952314,0.0,0.0
voles,0,2,fugal,0.5,0.8,0.955119,0.0,0.0
voles,0,2,qap_init,,,0.941094,0,0
voles,10,0,fugal,0.3,0.2,0.949509,448.0,440.0
voles,10,0,fugal,0.3,0.6,0.949509,448.0,440.0
voles,10,0,fugal,0.3,0.8,0.952314,448.0,440.0
voles,10,0,fugal,0.5,0.2,0.945302,452.0,440.0
voles,10,0,fugal,0.5,0.6,0.945302,452.0,440.0
voles,10,0,fugal,0.5,0.8,0.942496,452.0,440.0
voles,10,0,fugal_init,0.3,0.6,0.949509,448.0,440.0
voles,10,0,qap_init,,,0.943899,440,440
voles,10,1,fugal,0.3,0.2,0.932679,460.0,460.0
voles,10,1,fugal,0.3,0.6,0.934081,460.0,460.0
voles,10,1,fugal,0.3,0.8,0.936886,460.0,460.0
voles,10,1,fugal,0.5,0.2,0.936886,460.0,460.0
voles,10,1,fugal,0.5,0.6,0.935484,460.0,460.0
voles,10,1,fugal,0.5,0.8,0.934081,460.0,460.0
voles,10,1,fugal_init,0.3,0.6,0.928471,460.0,460.0
voles,10,1,qap_init,,,0.941094,460,460
voles,10,2,fugal,0.3,0.2,0.922861,384.0,364.0
voles,10,2,fugal,0.3,0.6,0.918654,384.0,364.0
voles,10,2,fugal,0.3,0.8,0.924264,384.0,364.0
voles,10,2,fugal,0.5,0.2,0.924264,396.0,364.0
voles,10,2,fugal,0.5,0.6,0.928471,396.0,364.0
voles,10,2,fugal,0.5,0.8,0.921459,396.0,364.0
voles,10,2,fugal_init,0.3,0.6,0.929874,364.0,364.0
voles,10,2,qap_init,,,0.941094,364,364
voles,15,0,fugal,0.3,0.2,0.938289,678.0,678.0
voles,15,0,fugal,0.3,0.6,0.938289,678.0,678.0
voles,15,0,fugal,0.3,0.8,0.946704,678.0,678.0
voles,15,0,fugal,0.5,0.2,0.941094,690.0,678.0
voles,15,0,fugal,0.5,0.6,0.938289,690.0,678.0
voles,15,0,fugal,0.5,0.8,0.938289,690.0,678.0
voles,15,0,fugal_init,0.5,0.2,0.932679,690.0,678.0
voles,15,0,qap_init,,,0.938289,686,678
voles,15,1,fugal,0.3,0.2,0.928471,698.0,698.0
voles,15,1,fugal,0.3,0.6,0.934081,698.0,698.0
voles,15,1,fugal,0.3,0.8,0.936886,698.0,698.0
voles,15,1,fugal,0.5,0.2,0.921459,702.0,698.0
voles,15,1,fugal,0.5,0.6,0.934081,702.0,698.0
voles,15,1,fugal,0.5,0.8,0.920056,702.0,698.0
voles,15,1,fugal_init,0.5,0.2,0.934081,698.0,698.0
voles,15,1,qap_init,,,0.941094,698,698
voles,15,2,fugal,0.3,0.2,0.908836,652.0,632.0
voles,15,2,fugal,0.3,0.6,0.911641,652.0,632.0
voles,15,2,fugal,0.3,0.8,0.910238,652.0,632.0
voles,15,2,fugal,0.5,0.2,0.908836,664.0,632.0
voles,15,2,fugal,0.5,0.6,0.910238,664.0,632.0
voles,15,2,fugal,0.5,0.8,0.908836,664.0,632.0
voles,15,2,fugal_init,0.5,0.2,0.911641,656.0,632.0
voles,15,2,qap_init,,,0.927069,632,632
voles,20,0,fugal,0.3,0.2,0.934081,878.0,874.0
voles,20,0,fugal,0.3,0.6,0.928471,878.0,874.0
voles,20,0,fugal,0.3,0.8,0.928471,878.0,874.0
voles,20,0,fugal,0.5,0.2,0.927069,898.0,874.0
voles,20,0,fugal,0.5,0.6,0.932679,898.0,874.0
voles,20,0,fugal,0.5,0.8,0.929874,898.0,874.0
voles,20,0,fugal_init,0.3,0.8,0.931276,878.0,874.0
voles,20,0,qap_init,,,0.915849,894,874
voles,20,1,fugal,0.3,0.2,0.915849,950.0,934.0
voles,20,1,fugal,0.3,0.6,0.917251,950.0,934.0
voles,20,1,fugal,0.3,0.8,0.920056,946.0,934.0
voles,20,1,fugal,0.5,0.2,0.914446,958.0,934.0
voles,20,1,fugal,0.5,0.6,0.910238,958.0,934.0
voles,20,1,fugal,0.5,0.8,0.908836,958.0,934.0
voles,20,1,fugal_init,0.3,0.8,0.908836,938.0,934.0
voles,20,1,qap_init,,,0.907433,934,934
voles,20,2,fugal,0.3,0.2,0.901823,890.0,854.0
voles,20,2,fugal,0.3,0.6,0.894811,890.0,854.0
voles,20,2,fugal,0.3,0.8,0.907433,890.0,854.0
voles,20,2,fugal,0.5,0.2,0.890603,910.0,854.0
voles,20,2,fugal,0.5,0.6,0.894811,910.0,854.0
voles,20,2,fugal,0.5,0.8,0.896213,910.0,854.0
voles,20,2,fugal_init,0.3,0.8,0.892006,858.0,854.0
voles,20,2,qap_init,,,0.901823,866,854
voles,5,0,fugal,0.3,0.2,0.952314,222.0,222.0
voles,5,0,fugal,0.3,0.6,0.952314,222.0,222.0
voles,5,0,fugal,0.3,0.8,0.955119,222.0,222.0
voles,5,0,fugal,0.5,0.2,0.949509,222.0,222.0
voles,5,0,fugal,0.5,0.6,0.952314,222.0,222.0
voles,5,0,fugal,0.5,0.8,0.957924,222.0,222.0
voles,5,0,qap_init,,,0.949509,222,222
voles,5,1,fugal,0.3,0.2,0.932679,252.0,252.0
voles,5,1,fugal,0.3,0.6,0.932679,252.0,252.0
voles,5,1,fugal,0.3,0.8,0.929874,252.0,252.0
voles,5,1,fugal,0.5,0.2,0.934081,252.0,252.0
voles,5,1,fugal,0.5,0.6,0.934081,252.0,252.0
voles,5,1,fugal,0.5,0.8,0.927069,252.0,252.0
voles,5,1,qap_init,,,0.943899,252,252
voles,5,2,fugal,0.3,0.2,0.939691,176.0,168.0
voles,5,2,fugal,0.3,0.6,0.942496,176.0,168.0
voles,5,2,fugal,0.3,0.8,0.950912,176.0,168.0
voles,5,2,fugal,0.5,0.2,0.936886,176.0,168.0
voles,5,2,fugal,0.5,0.6,0.948107,176.0,168.0
voles,5,2,fugal,0.5,0.8,0.942496,176.0,168.0
voles,5,2,qap_init,,,0.943899,168,168
